Module,Category,Subcategory,FilePath,Line,Column,Severity,Description,SuggestedFix
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustement-quarantine-dialog\stock-adjustement-quarantine-dialog.component.html,104,21,High,Template binding 'quarantineCheckBox' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,3,5,High,Template binding 'headersLeftButton' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,5,5,High,Template binding 'headersRightButton' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,14,80,High,Template binding 'pagsItems.length' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,31,9,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,39,13,High,Template binding 'pagItem.productCaption' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,45,50,High,Template binding 'pagItem.unitOfMeasure' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,51,15,High,Template binding 'pagItem.onShelfQty' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustment-linked-products-bottom-sheet\stock-adjustment-linked-products-bottom-sheet.component.html,51,40,High,Template binding 'pagItem.unitOfMeasure' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,3,5,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,4,5,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,5,5,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,30,13,High,Template binding 'itemSelected.itemDescription' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,69,53,High,Template binding 'unitOfMeasure' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,105,9,High,Template binding 'form' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
stock-adjustment,Data-flow,Undefined Bindings,src\app\stock-adjustment\stock-adjustments\stock-adjustments.component.html,117,13,High,Template binding 'operationType' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit-card\audit-card.component.html,17,9,High,Template binding 'statusAudit' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,3,3,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,4,3,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,12,5,High,Template binding 'item' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,13,5,High,Template binding 'c2PrecountHasPermission' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,19,5,High,Template binding 'item' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,20,5,High,Template binding 'disableRxAuditCardReconciliation' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,21,5,High,Template binding 'disableSubmitAction' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,22,5,High,Template binding 'locationStart' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,27,5,High,Template binding 'randomToteAuditHasPermission' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\audit.component.html,28,5,High,Template binding 'item' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\c2-precount\c2-precount-complete\c2-precount-complete.component.html,2,3,High,Template binding 'headerTitle' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
Audit,Data-flow,Undefined Bindings,src\app\audit\c2-precount\c2-precount-complete\c2-precount-complete.component.html,3,3,High,Template binding 'true' may reference undefined property.,Declare property/method in component or use safe navigation (?.).
